year,month,day,heigh,rainy,date,week,heigh_9403,rainy_9403,heigh_9404,rainy_9404,heigh_9405,rainy_9405,heigh_9406,rainy_9406,heigh_9408,rainy_9408,heigh_9410,rainy_9410,heigh_9413,rainy_9413,heigh_9416,rainy_9416,heigh_9417,rainy_9417,heigh_9419,rainy_9419,heigh_9420,rainy_9420,heigh_9422,rainy_9422,heigh_9518,rainy_9518
2009,1,31,611.0,_],2009-01-31,5.0,73.0,"""I",107.0,^I,209.0,^I,147.0,_I,220.0,_I,292.0,_I,228.0,_I,97.0,_I,75.0,^I,402.0,_I,236.0,прм,277.0,_I,138.0,I
2009,3,31,563.0,_],2009-03-31,14.0,78.0,^I,113.0,^I,207.0,^I,134.0,_I,198.0,_I,286.0,_I,228.0,^I,110.0,^I,81.0,^I,387.0,_I,236.0,прм,264.0,^I,158.0,^I
2009,5,31,2007.0,ХN,2009-05-31,22.0,80.0,_,240.0,_,561.0,unknown,624.0,unknown,659.0,unknown,1358.0,^,1600.0,^,260.0,unknown,230.0,unknown,579.0,^ЛN,382.0,unknown,431.0,ХN,418.0,unknown
2009,7,31,651.0,_,2009-07-31,31.0,68.0,_Т,88.0,_,280.0,unknown,168.0,unknown,336.0,unknown,380.0,_,285.0,unknown,180.0,unknown,202.0,^,311.0,_,259.0,_,230.0,_,244.0,^
2009,8,31,566.0,_,2009-08-31,36.0,74.0,А,156.0,unknown,237.0,unknown,127.0,unknown,292.0,_,334.0,_,224.0,unknown,93.0,unknown,75.0,unknown,307.0,unknown,237.0,_,220.0,_,157.0,unknown
2009,10,31,728.0,],2009-10-31,44.0,62.0,I,102.0,Z,196.0,Z,148.0,I,290.0,Z,310.0,_I,245.0,_I,81.0,I,68.0,I,428.0,^Z,216.0,_Z,262.0,Ш,120.0,Z
2009,12,31,612.0,_],2009-12-31,53.0,60.0,_HI,108.0,^I,189.0,^I,123.0,_I,215.0,_I,268.0,I,242.0,_I,86.0,"""I",73.0,^I,385.0,_I,213.0,прм,274.0,_I,128.0,"""I"
2010,1,1,611.0,^],2010-01-01,53.0,60.0,_I,108.0,"""I",189.0,I,123.0,^I,214.0,^I,268.0,^I,242.0,^I,86.0,_I,73.0,_I,384.0,^I,213.0,^I,272.0,I,128.0,"""I"
2010,2,1,562.0,^],2010-02-01,5.0,64.0,"""I",108.0,_I,188.0,_I,119.0,^I,206.0,^I,260.0,^I,240.0,^I,103.0,^IH,79.0,_I,376.0,^I,210.0,^I,305.0,^I,128.0,"""I"
2010,3,1,538.0,],2010-03-01,9.0,64.0,I,113.0,_I,193.0,_I,115.0,^I,201.0,I,252.0,^I,239.0,"""I",97.0,^IH,83.0,_I,367.0,^I,206.0,"""I",264.0,^I,128.0,_I
2010,4,1,535.0,_],2010-04-01,13.0,66.0,I,116.0,_I,201.0,_I,114.0,_I,206.0,_I,249.0,I,239.0,_I,93.0,IH,88.0,_I,319.0,I,206.0,_I,264.0,I,141.0,_I
2010,5,1,585.0,_~,2010-05-01,17.0,148.0,(,185.0,(,219.0,_(,130.0,_~,236.0,_~,255.0,_~,310.0,_~,173.0,(Z,95.0,_(,342.0,~,229.0,_~,294.0,~,204.0,_(
2010,6,1,1601.0,N,2010-06-01,22.0,79.0,^,125.0,^,268.0,^,280.0,^,665.0,^,887.0,N,1429.0,N,128.0,unknown,108.0,unknown,585.0,ХN,520.0,unknown,482.0,ЛN,208.0,^
2010,7,1,1148.0,^,2010-07-01,26.0,64.0,_Т,83.0,_,203.0,unknown,205.0,unknown,377.0,unknown,575.0,^,595.0,^,93.0,unknown,73.0,unknown,482.0,unknown,247.0,^,352.0,^,139.0,unknown
2010,8,1,773.0,unknown,2010-08-01,30.0,77.0,^Т,83.0,unknown,227.0,^,175.0,unknown,313.0,_,410.0,unknown,305.0,unknown,90.0,unknown,82.0,^,364.0,unknown,162.0,_,283.0,unknown,132.0,^
2010,9,1,1209.0,unknown,2010-09-01,35.0,64.0,А,78.0,_,163.0,unknown,97.0,_,380.0,unknown,629.0,unknown,599.0,unknown,74.0,_,37.0,unknown,516.0,unknown,187.0,_,369.0,^,87.0,unknown
2010,10,1,726.0,unknown,2010-10-01,39.0,61.0,А,87.0,^,176.0,unknown,116.0,unknown,296.0,unknown,371.0,unknown,332.0,unknown,83.0,^),55.0,unknown,332.0,unknown,208.0,unknown,268.0,unknown,104.0,unknown
2010,11,1,771.0,]Z,2010-11-01,44.0,72.0,Z,86.0,_Ш),184.0,_Z,114.0,_I,327.0,^Z,404.0,^I,322.0,_I,68.0,_I,39.0,"""Z",365.0,_*),208.0,^),257.0,_Ш,113.0,^I
2010,12,1,849.0,],2010-12-01,48.0,55.0,_I,104.0,_I,191.0,^I,116.0,^I,276.0,^I,342.0,^I,404.0,^I,83.0,_I,39.0,"""I",395.0,^I,174.0,^I,289.0,_Ш,99.0,^I
2010,1,2,608.0,],2010-01-02,53.0,60.0,_I,108.0,"""I",190.0,I,123.0,^I,214.0,^I,268.0,^I,242.0,^I,86.0,_I,73.0,_I,384.0,^I,213.0,^I,272.0,I,128.0,"""I"
2010,2,2,561.0,],2010-02-02,5.0,64.0,"""I",108.0,_I,188.0,_I,119.0,^I,206.0,^I,260.0,^I,240.0,^I,103.0,^IH,79.0,_I,376.0,^I,210.0,^I,305.0,^I,128.0,"""I"
2010,3,2,538.0,],2010-03-02,9.0,64.0,I,113.0,_I,194.0,_I,115.0,^I,200.0,_I,252.0,^I,239.0,"""I",97.0,^IH,83.0,_I,367.0,^I,206.0,"""I",264.0,^I,128.0,_I
2010,4,2,537.0,],2010-04-02,13.0,65.0,_I,116.0,_I,201.0,_I,114.0,_I,206.0,_I,249.0,I,239.0,_I,93.0,IH,88.0,_I,319.0,I,206.0,_I,264.0,I,141.0,_I
2010,5,2,588.0,~,2010-05-02,17.0,203.0,(,234.0,(,235.0,(,134.0,~,238.0,~,255.0,~,310.0,_~,203.0,(Z,109.0,(,316.0,~,230.0,~,293.0,~,257.0,(
2010,6,2,1711.0,N,2010-06-02,22.0,78.0,unknown,123.0,unknown,256.0,unknown,265.0,unknown,664.0,unknown,966.0,N,1449.0,N,126.0,unknown,103.0,unknown,651.0,Х,533.0,unknown,535.0,ХN,191.0,unknown
2010,7,2,1095.0,unknown,2010-07-02,26.0,64.0,_Т,83.0,_,203.0,unknown,203.0,unknown,368.0,unknown,533.0,unknown,520.0,unknown,92.0,unknown,71.0,unknown,478.0,unknown,217.0,unknown,350.0,unknown,133.0,unknown
2010,8,2,742.0,unknown,2010-08-02,31.0,75.0,Т,83.0,unknown,216.0,unknown,175.0,^,316.0,unknown,406.0,unknown,298.0,unknown,89.0,unknown,74.0,unknown,362.0,unknown,164.0,unknown,278.0,unknown,126.0,unknown
2010,9,2,1202.0,^,2010-09-02,35.0,63.0,А,78.0,_,162.0,unknown,96.0,_,378.0,unknown,622.0,unknown,583.0,unknown,74.0,_,36.0,_,537.0,unknown,186.0,_,351.0,unknown,87.0,unknown
2010,10,2,720.0,unknown,2010-10-02,39.0,60.0,А,87.0,^,176.0,unknown,116.0,unknown,295.0,unknown,364.0,unknown,319.0,unknown,81.0,unknown,58.0,^,330.0,unknown,208.0,unknown,275.0,unknown,102.0,unknown
2010,11,2,768.0,]Z,2010-11-02,44.0,72.0,Z,86.0,_Ш),187.0,Z,114.0,_I,324.0,Z,400.0,I,324.0,I,70.0,I,39.0,"""Z",371.0,Z,203.0,),262.0,*,113.0,^I
2010,12,2,850.0,],2010-12-02,48.0,55.0,_I,104.0,_I,191.0,^I,116.0,^I,275.0,I,339.0,I,403.0,I,83.0,_I,39.0,"""I",395.0,^I,174.0,^I,292.0,Ш,99.0,^I
2010,1,3,607.0,],2010-01-03,53.0,60.0,_I,108.0,"""I",190.0,I,123.0,^I,213.0,I,267.0,I,242.0,^I,86.0,_I,74.0,I,384.0,^I,213.0,^I,268.0,I,128.0,"""I"
2010,2,3,560.0,],2010-02-03,5.0,64.0,"""I",108.0,_I,188.0,_I,118.0,I,206.0,^I,260.0,^I,240.0,^I,103.0,^IH,79.0,_I,375.0,I,210.0,^I,305.0,^I,128.0,"""I"
2010,3,3,538.0,],2010-03-03,9.0,63.0,I,113.0,_I,194.0,I,115.0,^I,200.0,_I,251.0,I,239.0,"""I",97.0,^IH,83.0,_I,364.0,I,206.0,"""I",264.0,^I,128.0,_I
2010,4,3,538.0,],2010-04-03,13.0,65.0,_I,116.0,_I,202.0,_I,114.0,_I,207.0,I,249.0,I,239.0,_I,93.0,IH,88.0,_I,319.0,I,206.0,_I,264.0,I,143.0,I
2010,5,3,590.0,~,2010-05-03,18.0,305.0,П,280.0,П(,262.0,(,136.0,~,241.0,~,255.0,~,310.0,_I,249.0,(Z,134.0,(,314.0,I,233.0,~,293.0,~,275.0,П(
2010,6,3,1852.0,ХN,2010-06-03,22.0,76.0,unknown,123.0,unknown,249.0,unknown,250.0,unknown,661.0,unknown,1143.0,unknown,1466.0,unknown,124.0,unknown,100.0,unknown,632.0,Х,557.0,unknown,540.0,ЛN,181.0,unknown
2010,7,3,1021.0,unknown,2010-07-03,26.0,67.0,Т,83.0,_,218.0,unknown,210.0,unknown,361.0,unknown,528.0,unknown,486.0,unknown,94.0,unknown,80.0,unknown,491.0,unknown,203.0,unknown,347.0,unknown,131.0,unknown
2010,8,3,712.0,unknown,2010-08-03,31.0,74.0,Т,83.0,unknown,207.0,unknown,163.0,unknown,316.0,unknown,400.0,unknown,285.0,unknown,87.0,unknown,68.0,unknown,348.0,unknown,164.0,unknown,271.0,unknown,123.0,unknown
2010,9,3,1177.0,unknown,2010-09-03,35.0,63.0,А,78.0,_,162.0,unknown,97.0,_,374.0,unknown,622.0,unknown,576.0,unknown,80.0,unknown,36.0,_,532.0,unknown,189.0,unknown,331.0,unknown,86.0,unknown
2010,10,3,719.0,unknown,2010-10-03,39.0,61.0,А,87.0,^,175.0,unknown,116.0,unknown,295.0,unknown,358.0,unknown,314.0,unknown,80.0,unknown,56.0,unknown,326.0,unknown,207.0,unknown,296.0,unknown,102.0,unknown
2010,11,3,760.0,_]Z,2010-11-03,44.0,72.0,Z,86.0,_Ш),186.0,Z,115.0,I,319.0,Z,398.0,I,330.0,I,72.0,I,39.0,"""Z",372.0,Z,196.0,),264.0,Ш,113.0,^I
2010,12,3,854.0,^],2010-12-03,48.0,55.0,_I,104.0,_I,190.0,I,116.0,^I,275.0,I,338.0,I,403.0,I,83.0,_I,39.0,"""I",389.0,I,174.0,^I,294.0,Ш,99.0,^I
2010,1,4,606.0,],2010-01-04,1.0,60.0,_I,108.0,"""I",190.0,I,123.0,^I,213.0,I,267.0,I,242.0,^I,86.0,_I,74.0,I,384.0,^I,212.0,I,266.0,_I,128.0,"""I"
2010,2,4,558.0,],2010-02-04,5.0,64.0,"""I",108.0,_I,188.0,_I,118.0,I,205.0,I,259.0,I,240.0,^I,103.0,^IH,79.0,_I,375.0,I,208.0,I,305.0,^I,128.0,"""I"
2010,3,4,538.0,],2010-03-04,9.0,63.0,I,113.0,_I,195.0,I,115.0,^I,201.0,I,251.0,I,239.0,"""I",97.0,^IH,84.0,I,363.0,I,206.0,"""I",264.0,^I,128.0,_I
2010,4,4,540.0,],2010-04-04,13.0,65.0,_~,116.0,_I,202.0,I,114.0,_I,207.0,I,249.0,I,239.0,_I,93.0,IH,88.0,_I,349.0,^~,206.0,_I,264.0,I,144.0,I
2010,5,4,590.0,~,2010-05-04,18.0,403.0,П,339.0,РП,304.0,(,138.0,~,241.0,~,257.0,~,310.0,_I,287.0,РП,202.0,Z,320.0,I,238.0,~,293.0,~,318.0,РП
2010,6,4,1987.0,ХN,2010-06-04,22.0,74.0,unknown,122.0,unknown,243.0,unknown,234.0,unknown,657.0,unknown,1132.0,unknown,1486.0,unknown,121.0,unknown,96.0,unknown,610.0,Х,566.0,unknown,542.0,unknown,173.0,unknown
2010,7,4,965.0,unknown,2010-07-04,26.0,69.0,Т,83.0,_,240.0,unknown,214.0,unknown,359.0,unknown,527.0,unknown,463.0,unknown,100.0,unknown,91.0,unknown,523.0,unknown,201.0,unknown,346.0,unknown,136.0,unknown
2010,8,4,693.0,unknown,2010-08-04,31.0,74.0,Т,83.0,unknown,200.0,unknown,158.0,unknown,319.0,unknown,396.0,unknown,281.0,unknown,87.0,unknown,65.0,unknown,339.0,unknown,166.0,unknown,267.0,unknown,117.0,unknown
2010,9,4,1124.0,unknown,2010-09-04,35.0,63.0,А,78.0,_,162.0,_,97.0,unknown,371.0,unknown,619.0,unknown,565.0,unknown,82.0,unknown,36.0,_,500.0,unknown,193.0,unknown,318.0,unknown,86.0,_
2010,10,4,717.0,unknown,2010-10-04,40.0,60.0,А,87.0,^,175.0,unknown,114.0,unknown,294.0,unknown,350.0,unknown,310.0,unknown,79.0,unknown,53.0,unknown,325.0,unknown,207.0,unknown,302.0,^,102.0,unknown
2010,11,4,763.0,_]Z,2010-11-04,44.0,72.0,Z,86.0,_Ш),185.0,Z,115.0,I,315.0,Z,397.0,I,340.0,I,73.0,I,39.0,"""Z",374.0,Z,182.0,),264.0,Ш,113.0,^I
2010,12,4,855.0,^],2010-12-04,48.0,56.0,I,104.0,_I,190.0,I,116.0,^I,274.0,I,336.0,I,402.0,I,83.0,_I,39.0,"""I",386.0,I,174.0,^I,297.0,Ш,99.0,^I
2010,1,5,603.0,],2010-01-05,1.0,60.0,_I,108.0,"""I",191.0,I,123.0,^I,213.0,I,267.0,I,242.0,^I,86.0,_I,74.0,I,383.0,I,211.0,I,266.0,_I,128.0,"""I"
2010,2,5,557.0,],2010-02-05,5.0,64.0,"""I",108.0,_I,188.0,_I,118.0,I,205.0,I,259.0,I,240.0,^I,103.0,^IH,80.0,I,375.0,I,208.0,I,305.0,^I,128.0,"""I"
2010,3,5,538.0,],2010-03-05,9.0,62.0,_I,113.0,_I,195.0,I,115.0,^I,201.0,I,250.0,I,239.0,"""I",97.0,^IH,84.0,I,363.0,I,206.0,"""I",262.0,I,129.0,I
2010,4,5,543.0,],2010-04-05,14.0,65.0,_~,116.0,_I,203.0,I,114.0,_I,207.0,I,249.0,I,239.0,_I,92.0,_IH,88.0,_I,327.0,~,206.0,_I,264.0,I,144.0,I
2010,5,5,593.0,~,2010-05-05,18.0,407.0,<Л,425.0,РП,341.0,(,160.0,~,242.0,I,257.0,~,310.0,_I,306.0,РП,256.0,Z,319.0,I,239.0,~,293.0,_~,354.0,Р
2010,6,5,2115.0,ХN,2010-06-05,22.0,72.0,unknown,120.0,unknown,237.0,unknown,229.0,unknown,653.0,unknown,1063.0,unknown,1496.0,^,110.0,unknown,94.0,unknown,708.0,unknown,573.0,unknown,546.0,^,169.0,unknown
2010,7,5,914.0,unknown,2010-07-05,27.0,72.0,Т,83.0,_,252.0,unknown,233.0,unknown,365.0,unknown,556.0,unknown,418.0,unknown,103.0,unknown,92.0,unknown,539.0,^,186.0,unknown,348.0,unknown,158.0,unknown
2010,8,5,680.0,unknown,2010-08-05,31.0,72.0,Т,83.0,unknown,196.0,unknown,158.0,unknown,320.0,unknown,396.0,unknown,273.0,unknown,86.0,unknown,62.0,unknown,337.0,unknown,168.0,unknown,263.0,unknown,116.0,unknown
2010,9,5,1051.0,unknown,2010-09-05,35.0,63.0,А,78.0,_,161.0,_,97.0,_,368.0,unknown,600.0,unknown,549.0,unknown,81.0,unknown,36.0,_,475.0,unknown,195.0,unknown,310.0,unknown,86.0,_
2010,10,5,711.0,unknown,2010-10-05,40.0,60.0,А,87.0,^,174.0,unknown,114.0,unknown,293.0,_,346.0,unknown,320.0,unknown,80.0,unknown,49.0,unknown,322.0,*),205.0,unknown,293.0,unknown,102.0,unknown
2010,11,5,773.0,]Z,2010-11-05,44.0,73.0,Z,86.0,_Ш),186.0,Z,115.0,I,312.0,Z,396.0,I,352.0,I,73.0,I,39.0,"""Z",373.0,Z,180.0,),264.0,*,112.0,I
2010,12,5,854.0,],2010-12-05,48.0,57.0,I,104.0,_I,190.0,I,116.0,^I,274.0,I,334.0,I,401.0,I,83.0,_I,39.0,"""I",384.0,I,174.0,^I,294.0,Ш,99.0,^I
2010,1,6,600.0,],2010-01-06,1.0,60.0,_I,108.0,"""I",191.0,I,123.0,^I,212.0,I,266.0,I,242.0,^I,86.0,_I,74.0,I,383.0,I,211.0,_I,266.0,_I,128.0,"""I"
2010,2,6,557.0,],2010-02-06,5.0,64.0,"""I",108.0,_I,189.0,I,118.0,I,205.0,I,259.0,I,240.0,^I,103.0,^IH,80.0,I,375.0,I,207.0,I,294.0,I,128.0,"""I"
2010,3,6,539.0,^],2010-03-06,9.0,62.0,_I,113.0,_I,196.0,I,114.0,_I,201.0,I,250.0,I,239.0,"""I",97.0,^IH,84.0,I,363.0,I,206.0,"""I",260.0,I,129.0,I
2010,4,6,545.0,],2010-04-06,14.0,65.0,_~,116.0,_I,203.0,I,114.0,_I,207.0,I,248.0,_I,239.0,_I,93.0,_IH,88.0,_I,322.0,~,206.0,_I,264.0,I,146.0,I
2010,5,6,596.0,~,2010-05-06,18.0,436.0,^<Л,512.0,РП,381.0,РП,226.0,(,243.0,I,255.0,_~,310.0,_I,334.0,РП,272.0,ПZ,309.0,_I,243.0,(,292.0,_~,412.0,Р
2010,6,6,2200.0,^ХN,2010-06-06,22.0,72.0,unknown,119.0,unknown,233.0,unknown,223.0,unknown,650.0,unknown,1171.0,^,1458.0,unknown,98.0,unknown,93.0,unknown,757.0,^,570.0,^,541.0,^,164.0,unknown
2010,7,6,873.0,unknown,2010-07-06,27.0,72.0,Т,83.0,_,258.0,^,271.0,unknown,382.0,unknown,580.0,unknown,408.0,unknown,103.0,unknown,94.0,unknown,487.0,unknown,168.0,unknown,348.0,unknown,164.0,unknown
2010,8,6,668.0,unknown,2010-08-06,31.0,71.0,Т,84.0,unknown,191.0,unknown,168.0,unknown,327.0,unknown,395.0,unknown,263.0,unknown,84.0,unknown,59.0,unknown,338.0,unknown,170.0,unknown,259.0,unknown,115.0,unknown
2010,9,6,1003.0,unknown,2010-09-06,36.0,62.0,А,78.0,_,161.0,_,96.0,_,367.0,unknown,557.0,unknown,488.0,unknown,79.0,unknown,37.0,unknown,464.0,unknown,199.0,unknown,304.0,unknown,86.0,unknown
2010,10,6,734.0,unknown,2010-10-06,40.0,60.0,А,87.0,^,173.0,unknown,114.0,unknown,293.0,unknown,336.0,unknown,342.0,unknown,81.0,unknown,43.0,unknown,305.0,*),205.0,unknown,279.0,unknown,102.0,unknown
2010,11,6,785.0,]Z,2010-11-06,44.0,73.0,Z,87.0,_Ш),186.0,Z,115.0,I,307.0,Z,395.0,I,375.0,I,74.0,I,39.0,"""Z",374.0,Z,179.0,),266.0,*,112.0,I
2010,12,6,852.0,],2010-12-06,49.0,57.0,I,104.0,_I,190.0,I,116.0,^I,274.0,I,332.0,I,400.0,I,84.0,_I,39.0,"""I",386.0,I,174.0,^I,297.0,Ш,99.0,^I
2010,1,7,598.0,],2010-01-07,1.0,60.0,_I,108.0,"""I",192.0,I,122.0,I,211.0,I,266.0,I,241.0,I,86.0,_I,74.0,I,383.0,I,210.0,_I,266.0,_I,128.0,"""I"
2010,2,7,555.0,],2010-02-07,5.0,64.0,"""I",108.0,_I,189.0,I,117.0,I,205.0,I,259.0,I,240.0,^I,103.0,^IH,80.0,I,374.0,I,206.0,_I,286.0,I,128.0,"""I"
2010,3,7,538.0,],2010-03-07,9.0,62.0,_I,113.0,_I,196.0,I,114.0,_I,202.0,I,250.0,I,239.0,"""I",97.0,^IH,84.0,I,360.0,I,206.0,"""I",258.0,I,129.0,I
2010,4,7,545.0,],2010-04-07,14.0,65.0,_~,116.0,_I,203.0,I,114.0,_I,207.0,I,248.0,_I,239.0,_I,95.0,IH,88.0,_I,320.0,~,206.0,_I,264.0,I,147.0,I
2010,5,7,599.0,~,2010-05-07,18.0,459.0,<Л,533.0,ЛР,438.0,РП,302.0,(,246.0,I,254.0,_~,314.0,_I,373.0,РП,356.0,ЛР,310.0,_I,248.0,(,292.0,_~,505.0,Р
2010,6,7,2200.0,N,2010-06-07,23.0,70.0,unknown,114.0,unknown,230.0,unknown,217.0,unknown,644.0,unknown,1138.0,unknown,1452.0,unknown,95.0,unknown,92.0,unknown,676.0,unknown,532.0,unknown,521.0,unknown,158.0,unknown
2010,7,7,837.0,unknown,2010-07-07,27.0,72.0,Т,83.0,_,259.0,^,305.0,unknown,405.0,unknown,587.0,unknown,425.0,unknown,101.0,unknown,97.0,unknown,469.0,unknown,168.0,unknown,344.0,unknown,161.0,unknown
2010,8,7,653.0,unknown,2010-08-07,31.0,69.0,Т,84.0,unknown,186.0,unknown,173.0,unknown,334.0,unknown,398.0,_,258.0,unknown,83.0,unknown,58.0,unknown,338.0,unknown,172.0,unknown,256.0,unknown,113.0,unknown
2010,9,7,993.0,unknown,2010-09-07,36.0,63.0,А,78.0,_,161.0,_,96.0,_,365.0,unknown,529.0,unknown,490.0,unknown,79.0,unknown,38.0,unknown,473.0,unknown,202.0,unknown,301.0,unknown,87.0,unknown
2010,10,7,732.0,unknown,2010-10-07,40.0,60.0,А,86.0,unknown,171.0,unknown,113.0,unknown,294.0,Ш),330.0,*),355.0,^,81.0,unknown,43.0,unknown,313.0,Ш),205.0,unknown,273.0,*,99.0,unknown
2010,11,7,850.0,]Z,2010-11-07,44.0,74.0,^Z,87.0,Ш),187.0,Z,116.0,I,302.0,Z,396.0,I,388.0,I,74.0,I,39.0,"""Z",373.0,Z,176.0,),268.0,unknown,111.0,I
2010,12,7,851.0,],2010-12-07,49.0,58.0,I,104.0,_I,189.0,I,116.0,^I,273.0,I,330.0,I,398.0,I,85.0,I,39.0,"""I",385.0,I,174.0,^I,301.0,Ш,99.0,^I
2010,1,8,595.0,],2010-01-08,1.0,60.0,_I,108.0,"""I",192.0,I,122.0,I,211.0,I,265.0,I,241.0,I,86.0,_I,75.0,I,383.0,I,210.0,_I,266.0,_I,128.0,"""I"
2010,2,8,554.0,],2010-02-08,6.0,64.0,"""I",109.0,I,189.0,I,117.0,I,205.0,I,258.0,I,240.0,^I,103.0,^IH,80.0,I,374.0,I,206.0,_I,291.0,I,128.0,"""I"
2010,3,8,538.0,],2010-03-08,10.0,62.0,_I,113.0,_I,197.0,I,114.0,_I,202.0,I,250.0,I,239.0,"""I",97.0,^IH,84.0,I,360.0,I,206.0,"""I",256.0,I,129.0,I
2010,4,8,547.0,],2010-04-08,14.0,65.0,_~,116.0,_I,203.0,I,114.0,_I,207.0,I,248.0,_I,239.0,_I,95.0,IH,88.0,_I,319.0,~,206.0,_I,264.0,I,149.0,I
2010,5,8,604.0,~,2010-05-08,18.0,340.0,Л,589.0,^ЛN,519.0,РП,364.0,(,249.0,I,254.0,_~,327.0,(,412.0,РП,416.0,Л,347.0,~,256.0,(,298.0,~,573.0,Х
2010,6,8,2187.0,N,2010-06-08,23.0,69.0,unknown,104.0,unknown,228.0,unknown,214.0,unknown,640.0,unknown,1034.0,unknown,1427.0,unknown,93.0,unknown,92.0,unknown,677.0,unknown,503.0,unknown,524.0,unknown,155.0,unknown
2010,7,8,824.0,unknown,2010-07-08,27.0,72.0,Т,83.0,_,251.0,unknown,318.0,unknown,422.0,unknown,580.0,unknown,448.0,unknown,99.0,unknown,95.0,unknown,457.0,unknown,166.0,unknown,342.0,unknown,157.0,unknown
2010,8,8,641.0,unknown,2010-08-08,31.0,68.0,Т,84.0,unknown,184.0,unknown,164.0,unknown,340.0,unknown,419.0,unknown,256.0,unknown,81.0,unknown,55.0,unknown,338.0,unknown,175.0,unknown,250.0,unknown,109.0,unknown
2010,9,8,984.0,unknown,2010-09-08,36.0,63.0,А,79.0,unknown,162.0,unknown,96.0,_,364.0,unknown,526.0,unknown,461.0,unknown,79.0,unknown,39.0,unknown,530.0,unknown,206.0,unknown,301.0,unknown,87.0,unknown
2010,10,8,730.0,unknown,2010-10-08,40.0,60.0,А,86.0,unknown,170.0,unknown,113.0,unknown,299.0,Ш),329.0,Ш),345.0,unknown,81.0,unknown,42.0,unknown,308.0,Ш*,204.0,_,270.0,И,95.0,unknown
2010,11,8,995.0,^Л],2010-11-08,45.0,73.0,Z,88.0,Ш),187.0,Z,116.0,I,300.0,Z,397.0,I,400.0,I,75.0,I,39.0,"""Z",373.0,Z,176.0,Z,268.0,unknown,111.0,I
2010,12,8,849.0,],2010-12-08,49.0,59.0,I,104.0,_I,189.0,I,116.0,^I,273.0,I,328.0,I,396.0,I,87.0,I,39.0,"""I",385.0,I,173.0,I,304.0,Ш,99.0,^I
2010,1,9,593.0,],2010-01-09,1.0,60.0,_I,108.0,"""I",193.0,^I,122.0,I,211.0,I,265.0,I,241.0,I,86.0,_I,75.0,I,383.0,I,210.0,_I,266.0,_I,128.0,"""I"
2010,2,9,555.0,],2010-02-09,6.0,64.0,"""I",109.0,I,190.0,I,117.0,I,204.0,I,258.0,I,240.0,^I,103.0,^IH,80.0,I,374.0,I,206.0,_I,293.0,I,128.0,"""I"
2010,3,9,538.0,],2010-03-09,10.0,62.0,_I,113.0,_I,197.0,I,114.0,_I,202.0,I,250.0,I,239.0,"""I",97.0,^IH,84.0,I,360.0,I,206.0,"""I",255.0,_I,131.0,I
2010,4,9,549.0,],2010-04-09,14.0,65.0,_~,116.0,_I,203.0,I,114.0,_I,208.0,I,248.0,_I,239.0,_I,95.0,IH,88.0,_I,318.0,I,206.0,_I,264.0,I,149.0,I
2010,5,9,611.0,~,2010-05-09,18.0,291.0,Л,498.0,ЛХ,605.0,<Р,431.0,П,257.0,I,255.0,_~,342.0,(,468.0,Х,522.0,^ЛN,360.0,~,286.0,(,294.0,~,581.0,Х
2010,6,9,2172.0,N,2010-06-09,23.0,69.0,unknown,94.0,unknown,227.0,unknown,213.0,unknown,638.0,unknown,1000.0,unknown,1406.0,unknown,91.0,unknown,92.0,unknown,680.0,unknown,495.0,unknown,524.0,unknown,149.0,unknown
2010,7,9,825.0,unknown,2010-07-09,27.0,71.0,Т,83.0,_,241.0,unknown,320.0,^,431.0,unknown,569.0,unknown,425.0,unknown,95.0,unknown,90.0,unknown,448.0,unknown,166.0,unknown,340.0,unknown,154.0,unknown
2010,8,9,631.0,unknown,2010-08-09,32.0,68.0,Т,85.0,unknown,182.0,unknown,147.0,unknown,342.0,unknown,430.0,unknown,258.0,_,80.0,unknown,52.0,unknown,333.0,unknown,182.0,unknown,245.0,unknown,102.0,unknown
2010,9,9,970.0,unknown,2010-09-09,36.0,63.0,А,79.0,unknown,162.0,unknown,97.0,unknown,364.0,unknown,570.0,unknown,463.0,unknown,79.0,unknown,39.0,unknown,542.0,unknown,208.0,unknown,302.0,unknown,87.0,unknown
2010,10,9,726.0,unknown,2010-10-09,40.0,59.0,А,85.0,unknown,169.0,unknown,112.0,unknown,298.0,Ш),327.0,Ш),339.0,unknown,80.0,unknown,41.0,unknown,305.0,*),205.0,_,270.0,unknown,94.0,_
2010,11,9,1020.0,]Z,2010-11-09,45.0,74.0,^Z,88.0,Ш),188.0,Z,117.0,^I,299.0,Z,395.0,I,410.0,I,76.0,I,39.0,"""Z",374.0,Z,175.0,Z,268.0,Ш,111.0,I
2010,12,9,846.0,],2010-12-09,49.0,60.0,I,104.0,_I,188.0,I,116.0,^I,272.0,I,326.0,I,395.0,I,88.0,I,39.0,"""I",384.0,I,173.0,I,308.0,Ш,99.0,^I
2010,1,10,592.0,],2010-01-10,1.0,60.0,_I,108.0,"""I",193.0,^I,122.0,I,210.0,I,265.0,I,241.0,I,86.0,_I,75.0,I,383.0,I,210.0,_I,266.0,_I,128.0,"""I"
2010,2,10,556.0,],2010-02-10,6.0,64.0,"""I",109.0,I,190.0,I,117.0,I,204.0,I,258.0,I,240.0,^I,103.0,^IH,80.0,I,374.0,I,206.0,_I,293.0,I,128.0,"""I"
