,year,month,day,heigh,rainy,date,week,heigh_9403,rainy_9403,heigh_9404,rainy_9404,heigh_9405,rainy_9405,heigh_9406,rainy_9406,heigh_9408,rainy_9408,heigh_9410,rainy_9410,heigh_9413,rainy_9413,heigh_9416,rainy_9416,heigh_9417,rainy_9417,heigh_9419,rainy_9419,heigh_9420,rainy_9420,heigh_9422,rainy_9422,heigh_9518,rainy_9518
1039,2010,9,26,803.0,43,2010-09-26,38.0,64.0,54,85.0,54,175.0,31,112.0,31,312.0,33,433.0,33,465.0,34,89.0,18,49.0,46,356.0,56,210.0,49,272.0,28,104.0,31
1040,2010,10,26,682.0,13,2010-10-26,43.0,68.0,17,86.0,67,171.0,11,115.0,9,328.0,8,403.0,11,308.0,10,70.0,17,39.0,17,329.0,9,209.0,28,246.0,38,112.0,12
1041,2010,11,26,866.0,11,2010-11-26,47.0,56.0,13,103.0,12,191.0,11,116.0,9,279.0,5,356.0,11,411.0,10,81.0,15,39.0,0,397.0,17,174.0,43,284.0,38,105.0,10
1042,2010,12,26,787.0,11,2010-12-26,51.0,65.0,13,107.0,29,187.0,9,114.0,9,265.0,5,300.0,11,389.0,10,92.0,15,39.0,0,379.0,17,171.0,20,328.0,14,98.0,27
1043,2010,1,27,567.0,11,2010-01-27,4.0,64.0,26,108.0,0,187.0,27,120.0,9,207.0,5,261.0,11,240.0,28,101.0,14,78.0,13,377.0,17,210.0,43,272.0,3,128.0,0
1044,2010,2,27,539.0,37,2010-02-27,8.0,64.0,0,113.0,29,192.0,9,115.0,27,201.0,25,252.0,27,239.0,28,97.0,38,83.0,24,368.0,17,206.0,43,287.0,3,128.0,0
1045,2010,3,27,532.0,11,2010-03-27,12.0,66.0,26,114.0,12,201.0,16,114.0,27,206.0,13,249.0,27,239.0,0,90.0,38,87.0,13,332.0,17,206.0,1,264.0,12,141.0,18
1046,2010,4,27,571.0,6,2010-04-27,17.0,103.0,1,136.0,1,212.0,18,119.0,32,223.0,34,253.0,11,252.0,35,116.0,43,89.0,13,314.0,17,206.0,45,289.0,29,161.0,10
1047,2010,5,27,2605.0,55,2010-05-27,21.0,94.0,52,169.0,54,343.0,31,471.0,31,596.0,33,751.0,13,1130.0,11,176.0,42,139.0,46,437.0,16,502.0,22,365.0,5,274.0,31
1048,2010,6,27,1253.0,43,2010-06-27,25.0,65.0,63,83.0,41,224.0,31,215.0,31,403.0,33,707.0,33,890.0,34,106.0,42,83.0,46,570.0,56,323.0,49,343.0,28,150.0,31
1049,2010,7,27,770.0,43,2010-07-27,30.0,95.0,63,89.0,54,237.0,31,146.0,31,332.0,33,543.0,33,396.0,34,128.0,42,149.0,46,418.0,56,155.0,49,292.0,28,157.0,31
1050,2010,8,27,914.0,43,2010-08-27,34.0,64.0,63,82.0,54,167.0,31,101.0,31,398.0,33,621.0,33,463.0,34,75.0,42,48.0,46,576.0,28,194.0,49,382.0,28,91.0,31
1051,2010,9,27,790.0,43,2010-09-27,39.0,65.0,31,85.0,54,176.0,31,112.0,31,310.0,33,406.0,33,454.0,34,89.0,18,51.0,46,348.0,56,210.0,49,270.0,28,104.0,31
1052,2010,10,27,761.0,13,2010-10-27,43.0,71.0,17,86.0,67,172.0,11,115.0,9,327.0,8,403.0,11,309.0,10,69.0,17,39.0,17,336.0,9,209.0,28,249.0,2,112.0,12
1053,2010,11,27,849.0,11,2010-11-27,47.0,57.0,13,103.0,12,192.0,17,116.0,9,278.0,5,350.0,11,410.0,10,83.0,25,39.0,0,397.0,17,174.0,43,284.0,38,104.0,10
1054,2010,12,27,782.0,11,2010-12-27,52.0,65.0,13,107.0,29,187.0,9,114.0,9,264.0,5,298.0,11,388.0,10,91.0,15,39.0,0,379.0,17,171.0,20,328.0,14,98.0,27
1055,2010,1,28,565.0,11,2010-01-28,4.0,64.0,26,108.0,0,187.0,27,120.0,27,207.0,5,261.0,11,240.0,28,101.0,14,78.0,13,377.0,17,210.0,43,278.0,3,128.0,0
1056,2010,2,28,538.0,37,2010-02-28,8.0,64.0,0,113.0,29,192.0,9,115.0,27,201.0,25,252.0,27,239.0,28,97.0,38,83.0,24,367.0,48,206.0,43,287.0,3,128.0,0
1057,2010,3,28,533.0,11,2010-03-28,12.0,66.0,26,114.0,12,201.0,16,114.0,27,206.0,13,249.0,27,239.0,0,90.0,38,87.0,13,329.0,17,206.0,1,264.0,12,141.0,18
1058,2010,4,28,575.0,44,2010-04-28,17.0,111.0,1,148.0,1,209.0,32,121.0,32,224.0,34,253.0,11,258.0,35,116.0,15,89.0,13,316.0,57,206.0,45,296.0,16,162.0,10
1059,2010,5,28,2397.0,55,2010-05-28,21.0,91.0,52,157.0,54,325.0,31,410.0,31,587.0,33,761.0,13,1143.0,11,168.0,42,130.0,46,430.0,16,492.0,22,365.0,5,256.0,31
1060,2010,6,28,1246.0,43,2010-06-28,26.0,64.0,63,83.0,41,220.0,31,219.0,31,398.0,33,703.0,33,820.0,34,103.0,42,81.0,46,539.0,56,306.0,49,322.0,28,146.0,31
1061,2010,7,28,788.0,43,2010-07-28,30.0,92.0,63,89.0,54,242.0,31,166.0,31,324.0,33,519.0,33,378.0,34,114.0,42,133.0,46,376.0,56,155.0,49,286.0,28,163.0,31
1062,2010,8,28,942.0,43,2010-08-28,34.0,65.0,63,81.0,54,167.0,31,101.0,31,393.0,33,700.0,33,554.0,34,75.0,42,47.0,46,571.0,56,193.0,49,382.0,28,91.0,31
1063,2010,9,28,769.0,43,2010-09-28,39.0,64.0,54,86.0,54,177.0,12,112.0,31,306.0,33,401.0,33,444.0,34,88.0,21,55.0,18,342.0,56,210.0,49,268.0,22,106.0,31
1064,2010,10,28,758.0,13,2010-10-28,43.0,71.0,17,86.0,67,173.0,11,115.0,9,328.0,8,404.0,11,310.0,10,68.0,15,39.0,17,352.0,9,209.0,28,251.0,38,112.0,12
1065,2010,11,28,861.0,11,2010-11-28,47.0,55.0,13,104.0,29,192.0,16,116.0,9,277.0,5,348.0,11,408.0,10,83.0,25,39.0,0,396.0,17,174.0,43,274.0,38,103.0,10
1066,2010,12,28,775.0,11,2010-12-28,52.0,66.0,26,107.0,29,187.0,9,114.0,9,263.0,5,295.0,11,388.0,10,91.0,15,39.0,0,379.0,17,171.0,20,328.0,14,98.0,27
1067,2010,1,29,565.0,11,2010-01-29,4.0,64.0,26,108.0,0,187.0,27,119.0,27,206.0,25,261.0,11,240.0,28,103.0,24,79.0,24,377.0,17,210.0,43,316.0,12,128.0,0
1068,2010,3,29,534.0,11,2010-03-29,13.0,66.0,26,115.0,29,201.0,16,114.0,27,206.0,13,249.0,27,239.0,0,91.0,38,87.0,13,326.0,17,206.0,1,264.0,12,141.0,18
1069,2010,4,29,576.0,44,2010-04-29,17.0,114.0,1,161.0,1,209.0,2,123.0,32,226.0,34,254.0,21,267.0,35,117.0,4,90.0,3,333.0,57,212.0,2,294.0,29,163.0,2
1070,2010,5,29,2015.0,55,2010-05-29,21.0,89.0,52,148.0,54,309.0,31,347.0,31,598.0,33,793.0,13,1153.0,11,161.0,42,123.0,46,429.0,16,502.0,22,371.0,37,245.0,31
1071,2010,6,29,1233.0,43,2010-06-29,26.0,64.0,63,83.0,41,216.0,31,218.0,31,391.0,33,689.0,33,728.0,34,99.0,42,77.0,46,513.0,56,285.0,49,310.0,22,142.0,31
1072,2010,7,29,796.0,43,2010-07-29,30.0,88.0,63,91.0,54,252.0,31,179.0,31,323.0,33,467.0,33,345.0,34,107.0,42,117.0,46,357.0,56,155.0,49,281.0,28,158.0,31
1073,2010,8,29,1030.0,43,2010-08-29,34.0,64.0,63,80.0,54,166.0,31,101.0,31,390.0,33,725.0,17,588.0,34,74.0,33,43.0,46,536.0,56,191.0,49,391.0,28,90.0,31
1074,2010,9,29,746.0,43,2010-09-29,39.0,63.0,54,87.0,20,177.0,12,113.0,12,300.0,33,388.0,33,415.0,34,85.0,7,55.0,46,341.0,56,209.0,49,267.0,22,106.0,31
1075,2010,10,29,812.0,23,2010-10-29,43.0,71.0,17,86.0,67,174.0,11,114.0,9,326.0,8,405.0,11,308.0,10,67.0,15,39.0,17,365.0,10,209.0,28,252.0,38,112.0,12
1076,2010,11,29,868.0,11,2010-11-29,48.0,55.0,13,104.0,29,192.0,16,116.0,9,277.0,5,347.0,11,407.0,10,83.0,25,39.0,0,396.0,17,174.0,43,286.0,38,102.0,27
1077,2010,12,29,770.0,11,2010-12-29,52.0,66.0,26,107.0,29,187.0,27,113.0,27,263.0,5,293.0,11,388.0,10,90.0,15,39.0,0,378.0,17,170.0,43,328.0,14,98.0,27
1078,2010,1,30,563.0,11,2010-01-30,4.0,64.0,26,108.0,0,187.0,27,119.0,27,206.0,25,260.0,27,240.0,28,103.0,24,79.0,24,376.0,48,210.0,43,316.0,12,128.0,0
1079,2010,3,30,535.0,11,2010-03-30,13.0,66.0,26,115.0,29,201.0,16,114.0,27,206.0,13,249.0,27,239.0,0,92.0,16,88.0,24,324.0,17,206.0,1,264.0,12,141.0,18
1080,2010,4,30,579.0,24,2010-04-30,17.0,134.0,19,171.0,21,212.0,13,125.0,18,232.0,15,254.0,21,289.0,23,127.0,20,91.0,19,342.0,40,218.0,32,294.0,29,164.0,14
1081,2010,5,30,1655.0,8,2010-05-30,21.0,85.0,52,129.0,54,294.0,31,316.0,31,636.0,33,853.0,13,1234.0,11,145.0,42,118.0,46,511.0,60,506.0,22,393.0,37,240.0,31
1082,2010,6,30,1205.0,32,2010-06-30,26.0,64.0,63,83.0,41,209.0,31,212.0,31,384.0,22,630.0,25,658.0,26,96.0,42,75.0,36,494.0,45,270.0,39,316.0,28,141.0,31
1083,2010,7,30,800.0,43,2010-07-30,30.0,84.0,63,92.0,54,248.0,31,165.0,31,317.0,33,443.0,33,319.0,34,97.0,42,101.0,46,344.0,56,155.0,49,283.0,28,150.0,31
1084,2010,8,30,1135.0,43,2010-08-30,35.0,64.0,49,78.0,41,165.0,31,99.0,31,388.0,33,699.0,33,605.0,34,74.0,33,40.0,46,548.0,56,190.0,49,414.0,10,89.0,31
1085,2010,9,30,735.0,32,2010-09-30,39.0,62.0,54,87.0,20,177.0,12,113.0,12,297.0,22,381.0,25,366.0,26,84.0,7,54.0,46,337.0,45,208.0,49,273.0,28,107.0,13
1086,2010,10,30,795.0,13,2010-10-30,43.0,73.0,17,86.0,67,177.0,11,114.0,9,326.0,8,406.0,11,309.0,10,66.0,37,39.0,17,369.0,32,209.0,28,254.0,38,113.0,19
1087,2010,11,30,856.0,11,2010-11-30,48.0,55.0,13,104.0,29,192.0,16,116.0,9,276.0,25,345.0,27,406.0,10,83.0,25,39.0,0,395.0,17,174.0,43,287.0,21,102.0,27
1088,2010,12,30,764.0,11,2010-12-30,52.0,66.0,26,107.0,29,186.0,27,113.0,27,262.0,25,291.0,11,387.0,28,89.0,15,39.0,0,378.0,17,170.0,43,328.0,12,98.0,27
1089,2010,1,31,562.0,37,2010-01-31,4.0,64.0,26,108.0,0,187.0,27,119.0,27,206.0,25,260.0,27,240.0,28,103.0,24,79.0,24,376.0,48,210.0,43,305.0,3,128.0,0
1090,2010,3,31,535.0,11,2010-03-31,13.0,66.0,26,115.0,29,201.0,16,114.0,27,206.0,13,249.0,27,239.0,0,93.0,16,88.0,24,321.0,48,206.0,1,264.0,12,141.0,18
1091,2010,5,31,1571.0,8,2010-05-31,22.0,81.0,38,126.0,41,283.0,31,294.0,31,656.0,11,892.0,13,1389.0,20,134.0,33,113.0,46,545.0,70,514.0,49,428.0,18,224.0,31
1092,2010,7,31,797.0,43,2010-07-31,30.0,80.0,63,93.0,20,237.0,31,171.0,31,316.0,22,423.0,25,311.0,34,94.0,42,91.0,46,343.0,45,159.0,49,279.0,28,141.0,31
1093,2010,8,31,1193.0,14,2010-08-31,35.0,63.0,38,78.0,41,165.0,22,99.0,24,385.0,33,646.0,33,611.0,16,74.0,33,38.0,36,531.0,56,188.0,49,402.0,28,87.0,23
1094,2010,10,31,778.0,13,2010-10-31,43.0,72.0,17,86.0,67,182.0,11,114.0,9,327.0,8,404.0,11,318.0,10,65.0,37,39.0,17,367.0,9,209.0,28,255.0,38,113.0,19
1095,2010,12,31,759.0,37,2010-12-31,52.0,66.0,26,107.0,29,186.0,27,113.0,27,262.0,25,289.0,27,387.0,28,89.0,15,39.0,0,375.0,48,170.0,43,328.0,12,98.0,27
1096,2011,1,1,754.0,21,2011-01-01,52.0,66.0,13,107.0,49,186.0,27,113.0,17,261.0,13,289.0,21,387.0,18,89.0,25,39.0,0,375.0,33,170.0,1,327.0,12,98.0,18
1097,2011,2,1,667.0,21,2011-02-01,5.0,59.0,13,115.0,49,188.0,27,110.0,0,251.0,13,276.0,11,384.0,18,84.0,37,39.0,0,361.0,33,170.0,1,306.0,12,97.0,27
1098,2011,3,1,639.0,21,2011-03-01,9.0,77.0,45,123.0,49,193.0,27,110.0,27,242.0,13,277.0,11,383.0,0,84.0,37,39.0,0,348.0,33,170.0,29,266.0,23,108.0,27
1099,2011,4,1,585.0,11,2011-04-01,13.0,89.0,53,133.0,52,199.0,27,112.0,27,226.0,5,278.0,27,383.0,28,87.0,37,39.0,40,340.0,17,168.0,43,284.0,3,120.0,27
1100,2011,5,1,1825.0,0,2011-05-01,17.0,246.0,27,396.0,20,733.0,31,927.0,19,640.0,42,1102.0,37,1323.0,37,493.0,18,380.0,27,507.0,65,545.0,58,368.0,37,699.0,13
1101,2011,6,1,1885.0,14,2011-06-01,22.0,65.0,18,107.0,20,230.0,12,239.0,12,472.0,11,1037.0,17,1266.0,16,82.0,42,81.0,46,740.0,28,264.0,25,381.0,10,164.0,13
1102,2011,7,1,760.0,43,2011-07-01,26.0,56.0,54,78.0,20,225.0,31,184.0,31,370.0,33,493.0,33,384.0,34,85.0,18,105.0,18,329.0,56,211.0,49,246.0,28,91.0,13
1103,2011,8,1,1066.0,43,2011-08-01,31.0,58.0,54,74.0,54,151.0,31,90.0,31,255.0,33,590.0,33,535.0,34,75.0,42,25.0,46,424.0,56,214.0,49,248.0,22,70.0,31
1104,2011,9,1,1069.0,14,2011-09-01,35.0,56.0,54,63.0,41,155.0,22,87.0,24,322.0,33,665.0,33,587.0,34,75.0,33,28.0,36,472.0,28,219.0,25,270.0,28,68.0,31
1105,2011,10,1,690.0,43,2011-10-01,39.0,55.0,54,65.0,41,166.0,31,105.0,31,291.0,33,399.0,33,311.0,34,82.0,42,38.0,46,328.0,56,192.0,49,256.0,28,76.0,31
1106,2011,11,1,825.0,11,2011-11-01,44.0,66.0,17,66.0,51,207.0,17,134.0,17,290.0,14,338.0,27,321.0,10,71.0,37,50.0,1,402.0,23,216.0,29,254.0,27,111.0,19
1107,2011,12,1,895.0,21,2011-12-01,48.0,71.0,45,78.0,12,171.0,9,104.0,17,276.0,13,342.0,21,330.0,18,85.0,25,50.0,0,353.0,33,210.0,29,330.0,38,81.0,27
1108,2011,1,2,749.0,11,2011-01-02,52.0,66.0,13,107.0,49,186.0,27,113.0,17,261.0,13,289.0,21,387.0,18,88.0,15,39.0,0,375.0,33,170.0,1,325.0,3,98.0,18
1109,2011,2,2,665.0,11,2011-02-02,5.0,59.0,13,115.0,49,188.0,27,110.0,0,251.0,13,276.0,11,384.0,18,85.0,15,39.0,0,358.0,17,170.0,1,304.0,3,97.0,27
1110,2011,3,2,638.0,11,2011-03-02,9.0,77.0,45,123.0,49,193.0,27,110.0,27,241.0,5,277.0,11,383.0,0,84.0,37,39.0,0,348.0,33,170.0,29,269.0,3,108.0,27
1111,2011,4,2,584.0,37,2011-04-02,13.0,88.0,47,133.0,52,200.0,27,112.0,27,225.0,5,279.0,11,383.0,28,90.0,15,40.0,40,340.0,17,168.0,43,284.0,3,120.0,27
1112,2011,5,2,1976.0,48,2011-05-02,18.0,207.0,15,380.0,54,737.0,12,914.0,41,659.0,42,1150.0,35,1299.0,38,483.0,42,369.0,16,527.0,68,551.0,38,375.0,37,693.0,31
1113,2011,6,2,1782.0,43,2011-06-02,22.0,62.0,52,105.0,54,224.0,31,219.0,31,469.0,33,989.0,33,1240.0,34,81.0,42,77.0,46,721.0,56,258.0,49,367.0,28,154.0,31
1114,2011,7,2,760.0,43,2011-07-02,26.0,56.0,54,78.0,20,227.0,12,194.0,12,373.0,33,454.0,33,378.0,34,77.0,42,95.0,46,328.0,56,212.0,49,245.0,22,83.0,31
1115,2011,8,2,957.0,43,2011-08-02,31.0,58.0,54,74.0,54,150.0,31,90.0,31,253.0,33,560.0,33,508.0,34,75.0,42,24.0,46,410.0,56,214.0,49,250.0,28,70.0,31
1116,2011,9,2,1060.0,43,2011-09-02,35.0,57.0,54,63.0,41,155.0,22,87.0,24,313.0,33,687.0,33,582.0,34,76.0,33,29.0,36,446.0,56,216.0,25,272.0,28,67.0,23
1117,2011,10,2,684.0,43,2011-10-02,39.0,55.0,54,65.0,41,164.0,31,102.0,31,290.0,33,397.0,33,312.0,34,82.0,42,34.0,46,324.0,56,190.0,49,256.0,28,76.0,31
1118,2011,11,2,835.0,11,2011-11-02,44.0,68.0,17,66.0,51,204.0,11,134.0,17,290.0,14,345.0,11,320.0,28,71.0,37,50.0,1,404.0,23,216.0,29,254.0,27,110.0,12
1119,2011,12,2,894.0,11,2011-12-02,48.0,71.0,45,78.0,12,171.0,9,104.0,17,275.0,5,337.0,11,330.0,18,85.0,25,50.0,0,351.0,17,210.0,29,330.0,38,81.0,27
1120,2011,1,3,746.0,11,2011-01-03,1.0,66.0,13,107.0,49,186.0,27,113.0,17,260.0,5,288.0,11,387.0,18,88.0,15,39.0,0,374.0,17,170.0,1,323.0,3,97.0,10
1121,2011,2,3,665.0,11,2011-02-03,5.0,58.0,13,115.0,49,188.0,27,110.0,0,251.0,13,276.0,11,384.0,18,86.0,15,39.0,0,356.0,17,170.0,1,302.0,3,97.0,27
1122,2011,3,3,637.0,11,2011-03-03,9.0,78.0,13,123.0,49,193.0,27,110.0,27,241.0,5,277.0,11,383.0,0,84.0,37,39.0,0,348.0,33,170.0,29,271.0,3,108.0,27
1123,2011,4,3,585.0,37,2011-04-03,13.0,90.0,53,133.0,52,200.0,9,112.0,27,225.0,5,280.0,11,383.0,28,91.0,15,45.0,13,340.0,17,168.0,43,284.0,3,120.0,27
1124,2011,5,3,1916.0,48,2011-05-03,18.0,198.0,15,375.0,54,730.0,31,909.0,41,674.0,33,1121.0,44,1335.0,38,469.0,42,357.0,16,537.0,67,551.0,38,420.0,32,681.0,31
1125,2011,6,3,1687.0,43,2011-06-03,22.0,59.0,52,101.0,54,218.0,31,206.0,31,466.0,33,947.0,33,1198.0,34,81.0,42,73.0,46,733.0,56,249.0,49,354.0,28,132.0,31
1126,2011,7,3,766.0,43,2011-07-03,26.0,56.0,54,78.0,20,224.0,31,194.0,12,395.0,33,433.0,33,378.0,34,74.0,42,89.0,46,339.0,56,214.0,49,251.0,28,78.0,31
1127,2011,8,3,942.0,43,2011-08-03,31.0,58.0,54,73.0,54,150.0,31,88.0,31,251.0,33,528.0,33,482.0,34,75.0,42,23.0,46,398.0,56,210.0,49,249.0,28,68.0,31
1128,2011,9,3,1053.0,43,2011-09-03,35.0,58.0,54,63.0,41,155.0,22,87.0,24,317.0,33,679.0,17,590.0,16,78.0,42,30.0,46,428.0,56,212.0,49,288.0,28,70.0,31
1129,2011,10,3,678.0,43,2011-10-03,40.0,55.0,54,65.0,41,163.0,31,100.0,31,290.0,33,393.0,33,309.0,34,82.0,42,35.0,46,325.0,56,190.0,49,258.0,28,73.0,31
1130,2011,11,3,844.0,11,2011-11-03,44.0,69.0,17,67.0,51,204.0,11,133.0,9,289.0,8,354.0,11,330.0,10,71.0,37,50.0,1,419.0,23,214.0,20,256.0,38,108.0,12
1131,2011,12,3,893.0,11,2011-12-03,48.0,71.0,45,78.0,12,171.0,9,103.0,9,275.0,5,335.0,11,329.0,10,85.0,25,50.0,0,351.0,17,210.0,29,335.0,21,81.0,27
1132,2011,1,4,742.0,11,2011-01-04,1.0,66.0,13,107.0,49,186.0,27,113.0,17,260.0,5,287.0,11,387.0,18,87.0,15,39.0,0,373.0,17,170.0,1,321.0,3,95.0,10
1133,2011,2,4,663.0,11,2011-02-04,5.0,58.0,13,115.0,49,188.0,27,110.0,0,250.0,5,276.0,11,384.0,18,87.0,15,39.0,0,356.0,17,170.0,1,300.0,3,97.0,27
1134,2011,3,4,635.0,11,2011-03-04,9.0,78.0,13,123.0,49,193.0,27,110.0,27,240.0,5,277.0,11,383.0,0,84.0,37,39.0,0,348.0,33,170.0,29,274.0,3,108.0,27
1135,2011,4,4,585.0,11,2011-04-04,14.0,92.0,53,133.0,52,200.0,9,112.0,27,225.0,5,280.0,11,383.0,28,96.0,43,47.0,13,340.0,17,168.0,43,284.0,3,120.0,27
1136,2011,5,4,1953.0,48,2011-05-04,18.0,168.0,15,362.0,54,707.0,31,914.0,40,677.0,33,1036.0,44,1290.0,37,446.0,42,347.0,16,547.0,67,548.0,30,391.0,37,650.0,31
1137,2011,6,4,1586.0,43,2011-06-04,22.0,58.0,52,99.0,54,214.0,31,198.0,31,461.0,33,933.0,33,1156.0,34,81.0,42,69.0,46,735.0,56,249.0,49,333.0,28,115.0,31
1138,2011,7,4,778.0,43,2011-07-04,27.0,55.0,54,78.0,20,220.0,31,194.0,12,404.0,11,448.0,33,535.0,34,69.0,42,76.0,46,551.0,56,214.0,49,253.0,28,73.0,31
1139,2011,8,4,930.0,43,2011-08-04,31.0,58.0,54,74.0,20,149.0,31,86.0,31,249.0,33,502.0,33,455.0,34,75.0,33,22.0,46,399.0,56,209.0,39,248.0,22,68.0,31
1140,2011,9,4,1050.0,43,2011-09-04,35.0,58.0,54,63.0,41,155.0,22,88.0,24,322.0,33,644.0,33,591.0,34,80.0,42,32.0,46,418.0,56,212.0,49,302.0,28,70.0,31
1141,2011,10,4,671.0,43,2011-10-04,40.0,55.0,54,65.0,41,162.0,31,98.0,31,290.0,33,393.0,33,306.0,34,82.0,42,35.0,46,331.0,56,189.0,39,259.0,28,72.0,23
1142,2011,11,4,837.0,11,2011-11-04,44.0,67.0,17,68.0,18,205.0,11,132.0,9,289.0,8,363.0,11,332.0,10,71.0,37,50.0,1,422.0,23,214.0,20,258.0,38,105.0,12
1143,2011,12,4,891.0,11,2011-12-04,48.0,72.0,45,78.0,12,171.0,9,103.0,9,274.0,5,337.0,11,329.0,10,83.0,15,50.0,0,347.0,17,206.0,20,335.0,15,81.0,27
1144,2011,1,5,737.0,11,2011-01-05,1.0,66.0,13,107.0,49,186.0,27,112.0,9,260.0,5,286.0,11,387.0,18,87.0,15,39.0,0,373.0,17,170.0,1,321.0,3,94.0,27
1145,2011,2,5,663.0,11,2011-02-05,5.0,57.0,45,115.0,49,188.0,27,110.0,0,250.0,5,276.0,11,384.0,18,89.0,25,39.0,0,356.0,17,170.0,1,298.0,3,97.0,27
1146,2011,3,5,634.0,11,2011-03-05,9.0,78.0,13,123.0,49,193.0,27,110.0,27,240.0,5,276.0,27,383.0,0,84.0,37,39.0,0,348.0,33,170.0,29,277.0,3,108.0,27
1147,2011,4,5,586.0,11,2011-04-05,14.0,96.0,53,133.0,52,200.0,9,112.0,27,225.0,5,281.0,11,383.0,28,103.0,43,47.0,13,339.0,17,168.0,43,284.0,3,121.0,10
1148,2011,5,5,1987.0,48,2011-05-05,18.0,157.0,15,309.0,54,676.0,31,913.0,31,667.0,33,986.0,44,1259.0,44,413.0,42,327.0,16,555.0,68,542.0,22,399.0,37,592.0,31
1149,2011,6,5,1482.0,43,2011-06-05,22.0,57.0,52,98.0,54,210.0,31,188.0,31,460.0,33,935.0,33,1108.0,34,81.0,42,66.0,46,703.0,56,243.0,49,322.0,28,108.0,31
1150,2011,7,5,799.0,43,2011-07-05,27.0,55.0,54,78.0,20,212.0,31,192.0,31,398.0,33,599.0,33,739.0,34,65.0,42,71.0,46,686.0,28,214.0,49,251.0,28,71.0,31
1151,2011,8,5,916.0,43,2011-08-05,31.0,58.0,54,75.0,20,149.0,22,85.0,31,249.0,33,482.0,25,415.0,34,74.0,33,21.0,46,389.0,45,210.0,39,249.0,28,68.0,31
1152,2011,9,5,1052.0,43,2011-09-05,36.0,59.0,54,64.0,41,156.0,22,91.0,31,327.0,33,616.0,33,580.0,34,87.0,42,34.0,46,411.0,56,215.0,49,302.0,28,71.0,31
1153,2011,10,5,666.0,43,2011-10-05,40.0,55.0,54,66.0,54,161.0,31,97.0,31,289.0,33,398.0,33,299.0,34,82.0,7,34.0,46,334.0,56,190.0,39,259.0,28,73.0,31
1154,2011,11,5,824.0,11,2011-11-05,44.0,64.0,17,69.0,18,204.0,11,131.0,9,289.0,8,372.0,11,336.0,10,81.0,15,50.0,1,427.0,23,214.0,20,263.0,38,101.0,12
1155,2011,12,5,886.0,11,2011-12-05,49.0,72.0,13,76.0,9,171.0,9,102.0,9,273.0,5,329.0,11,329.0,10,83.0,15,50.0,0,345.0,17,206.0,20,335.0,15,81.0,27
1156,2011,1,6,732.0,11,2011-01-06,1.0,66.0,13,107.0,49,186.0,27,112.0,9,259.0,5,286.0,11,387.0,18,87.0,15,39.0,0,372.0,17,170.0,1,321.0,3,94.0,27
1157,2011,2,6,662.0,11,2011-02-06,5.0,57.0,45,115.0,49,189.0,9,110.0,0,250.0,5,275.0,11,384.0,18,87.0,15,39.0,0,356.0,17,170.0,1,296.0,3,98.0,10
1158,2011,3,6,631.0,11,2011-03-06,9.0,79.0,13,123.0,49,193.0,27,110.0,27,239.0,5,276.0,27,383.0,0,84.0,37,39.0,0,347.0,17,170.0,29,277.0,3,108.0,27
1159,2011,4,6,587.0,11,2011-04-06,14.0,97.0,53,133.0,52,201.0,9,112.0,27,224.0,5,281.0,11,383.0,28,106.0,43,47.0,13,342.0,57,168.0,43,284.0,3,121.0,10
1160,2011,5,6,1969.0,48,2011-05-06,18.0,134.0,15,245.0,54,636.0,31,901.0,31,657.0,33,962.0,33,1233.0,29,372.0,42,310.0,16,561.0,64,540.0,22,399.0,37,523.0,31
1161,2011,6,6,1430.0,43,2011-06-06,23.0,55.0,63,98.0,54,206.0,31,179.0,31,459.0,33,901.0,33,1066.0,34,80.0,42,61.0,46,671.0,56,225.0,49,304.0,28,106.0,31
1162,2011,7,6,842.0,43,2011-07-06,27.0,55.0,54,78.0,20,204.0,31,189.0,31,389.0,33,748.0,33,663.0,34,64.0,33,67.0,46,551.0,56,214.0,49,248.0,28,70.0,31
1163,2011,8,6,884.0,43,2011-08-06,31.0,58.0,54,72.0,54,148.0,22,84.0,24,247.0,33,529.0,33,410.0,26,74.0,33,20.0,36,444.0,56,211.0,49,267.0,28,68.0,31
1164,2011,9,6,1046.0,43,2011-09-06,36.0,61.0,54,64.0,54,156.0,31,95.0,31,332.0,33,597.0,33,558.0,34,92.0,42,36.0,46,402.0,56,216.0,49,292.0,28,73.0,31
1165,2011,10,6,663.0,43,2011-10-06,40.0,55.0,54,66.0,54,160.0,31,95.0,31,289.0,33,400.0,33,280.0,26,82.0,42,33.0,46,329.0,56,190.0,49,261.0,28,73.0,31
1166,2011,11,6,792.0,11,2011-11-06,44.0,61.0,13,69.0,18,203.0,11,131.0,9,288.0,8,377.0,11,342.0,10,81.0,15,50.0,1,440.0,23,214.0,20,266.0,38,99.0,12
1167,2011,12,6,880.0,11,2011-12-06,49.0,73.0,13,76.0,9,171.0,9,102.0,9,272.0,5,325.0,11,327.0,10,82.0,15,50.0,0,343.0,17,206.0,20,335.0,15,81.0,27
1168,2011,1,7,723.0,11,2011-01-07,1.0,67.0,13,107.0,49,187.0,16,112.0,9,259.0,5,285.0,11,387.0,18,86.0,15,39.0,0,372.0,17,170.0,1,321.0,3,94.0,27
